,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
ilFabAdip1,0.0539924705882353,0.180395294117647,0.178261176470588,0.100738352941176,0.0435256470588235,0.186512,0.00478494117647059,0.0265025882352941,0.002896,0.00614635294117647,0.00364047058823529,0.00248705882352941,0.0827863529411765,0.0514564705882353,0.00246117647058824,0.00258258823529412,0.00652376470588235,0.00941788235294118,0.0173134117647059,0.00294494117647059,0.00184,0.00117082352941176,0.000635294117647059,0.002768,0.00127482352941176,0.00319152941176471,0.00164658823529412,0.00118117647058824,0.000448470588235294,0.000451764705882353,0.000672,0.00508988235294118,0.000472,0.000198588235294118,0.000936,0.000337882352941176,0.000106352941176471,0.000432470588235294,5.41176470588235e-05,0.000136941176470588,0.000215058823529412,0.000701176470588235,0.000153882352941176,0.000421176470588235,0.000307764705882353,9.88235294117647e-06,5.92941176470588e-05,0.000135058823529412,0.000120470588235294,0.000135058823529412,0.000222117647058824,5.55294117647059e-05,0.000230588235294118,0.00132658823529412,5.03529411764706e-05,0.000170823529411765,0.000659764705882353,0.00156564705882353,0.000166588235294118,4.42352941176471e-05,0.000121411764705882,0.000132705882352941,0.000124705882352941,0.000142117647058824,9.12941176470588e-05,7.24705882352941e-05,4.47058823529412e-05,2.82352941176471e-05,0.000156705882352941,0.000117647058823529,0.000587294117647059,6.49411764705882e-05,0.000146352941176471,0.000162352941176471,1.27058823529412e-05,1.64705882352941e-05,4.65882352941176e-05,0.000132235294117647,0.000669647058823529,7.52941176470588e-06,5.78823529411765e-05,3.52941176470588e-05,3.76470588235294e-05,9.83529411764706e-05,4.84705882352941e-05,0.000138823529411765,6.68235294117647e-05,0.000146823529411765,9.64705882352941e-05,0.000105882352941176,0.000195294117647059,3.48235294117647e-05,3.90588235294118e-05,0.000200941176470588,3.43529411764706e-05,5.74117647058824e-05,4.75294117647059e-05,4.75294117647059e-05,0.000355764705882353,3.10588235294118e-05,3.81176470588235e-05,4.28235294117647e-05
ilFurFurc1,0.063312851782364,0.665359287054409,0.0262767354596623,0.00534287054409006,0.0367950281425891,0.0348161350844278,0.00484146341463415,0.00471106941838649,0.00326219512195122,0.044312851782364,0.00170075046904315,0.00453517823639775,0.00198452157598499,0.00207363977485929,0.00356613508442777,0.000960600375234522,0.000855065666041276,0.00473827392120075,0.00555956848030019,0.00287945590994371,0.00320262664165103,0.000934803001876173,0.00050797373358349,0.000454971857410882,0.000372420262664165,0.0002453095684803,0.000834427767354597,0.000678236397748593,0.000263602251407129,0.00140525328330206,0.0272514071294559,0.00377157598499062,0.0011984052532833,0.00114071294559099,0.00428799249530957,0.00448921200750469,8.11444652908068e-05,0.000272514071294559,6.05065666041276e-05,0.0013874296435272,0.000194183864915572,0.000520637898686679,0.000522983114446529,0.000588180112570356,0.000667917448405253,0.000107879924953096,0.00685365853658537,0.000101782363977486,3.65853658536585e-05,0.000107879924953096,0.000111632270168856,0.000424015009380863,0.00595684803001876,6.14446529080675e-05,0.000301125703564728,0.000152439024390244,0.000638367729831144,0.000404315196998124,0.000572701688555347,4.22138836772983e-05,0.000330675422138837,5.53470919324578e-05,2.25140712945591e-05,0.000219512195121951,0.000157129455909944,0.000858348968105066,0.00024202626641651,0.000160881801125704,5.76923076923077e-05,0.000143058161350844,0.000546904315196998,0.000202157598499062,5.1125703564728e-05,0.000327861163227017,0.000217166979362101,0.000307223264540338,0.00023968105065666,0.000235928705440901,0.000962945590994371,6.09756097560976e-06,0.00195262664165103,0.000171669793621013,8.06754221388368e-05,3.70544090056285e-05,0.000577392120075047,4.31519699812383e-05,4.69043151969981e-05,0.000109756097560976,8.02063789868668e-05,3.37711069418387e-05,0.000393996247654784,6.61350844277674e-05,0.0005093808630394,5.20637898686679e-05,0.000388367729831144,0.000390712945590994,5.34709193245779e-05,5.48780487804878e-05,0.000135553470919325,0.000230300187617261,0.000151500938086304,5.15947467166979e-06
ilGanPyra1,0.358521146616541,0.19459727443609,0.0441907894736842,0.0281113721804511,0.0146447368421053,0.0606917293233083,0.0108317669172932,0.0201607142857143,0.00128994360902256,0.00256484962406015,0.108356203007519,0.00111654135338346,0.00352772556390977,0.00665272556390977,0.00188345864661654,0.0597617481203008,0.00271475563909774,0.00154558270676692,0.00235244360902256,0.00920347744360902,0.00138251879699248,0.00805451127819549,0.000446898496240601,0.00776738721804511,0.000570958646616541,0.000547462406015038,0.00429981203007519,0.0124121240601504,0.000155545112781955,0.000368421052631579,0.00191259398496241,0.00223355263157895,0.000118421052631579,0.000171522556390977,0.00446475563909774,0.00227678571428571,3.94736842105263e-05,0.00012640977443609,0.000258928571428571,0.00146334586466165,0.00493327067669173,0.00118609022556391,7.94172932330827e-05,0.00145018796992481,0.000287593984962406,0.000241541353383459,4.74624060150376e-05,0.000179981203007519,1.92669172932331e-05,0.000341165413533835,0.000257518796992481,0.000245300751879699,0.000103383458646617,0.00025234962406015,0.000100093984962406,0.000118890977443609,8.64661654135338e-05,0.000285244360902256,4.22932330827068e-05,0.000175751879699248,0.000237312030075188,3.90037593984962e-05,0.000356672932330827,0.000172932330827068,3.80639097744361e-05,2.44360902255639e-05,8.83458646616541e-05,0.000243890977443609,4.3703007518797e-05,0.000605263157894737,0.000104793233082707,2.39661654135338e-05,4.88721804511278e-05,4.32330827067669e-05,6.57894736842105e-06,4.3703007518797e-05,9.49248120300752e-05,3.66541353383459e-05,7.56578947368421e-05,5.6390977443609e-05,1.40977443609023e-05,0.000168703007518797,5.82706766917293e-05,3.1484962406015e-05,0.000161654135338346,8.45864661654135e-05,0.00201174812030075,5.21616541353383e-05,1.59774436090226e-05,6.06203007518797e-05,4.32330827067669e-05,6.10902255639098e-06,6.48496240601504e-05,3.61842105263158e-05,2.11466165413534e-05,0.00232236842105263,9.44548872180451e-05,0.000101033834586466,1.08082706766917e-05,2.44360902255639e-05,3.7593984962406e-06,4.22932330827068e-06
ilGlaAlex1,0.0252124352331606,0.54170748940179,0.07912764955252,0.00343146490814885,0.0770527555346208,0.145050871408384,0.00202355157795572,0.0131172868582195,0.00282383419689119,0.00342863871879416,0.00274234573716439,0.00238341968911917,0.00836599152143194,0.00229533678756477,0.00171125765426284,0.0010814884597268,0.00247008949599623,0.00308243052284503,0.00399811587376354,0.0119387658973151,0.00168016957136128,0.00286198775317946,0.000627414036740462,0.000775317946302402,0.000674046161092793,0.00036222326895902,0.0012736693358455,0.000255770136599152,0.000264248704663212,0.0007687235044748,0.00113518605746585,0.045748940178992,0.000543570419218088,0.00116156382477626,0.000336316533207725,0.000299576071596797,0.00023551577955723,0.000199246349505417,3.90956194065002e-05,0.000538860103626943,0.00060715967969854,9.27932171455488e-05,8.05463966085728e-05,0.000180405087140838,0.000106453132359868,2.07253886010363e-05,0.000104097974564296,0.000102213848327838,0.000119642016015073,0.00058926048045219,0.00028827131417805,6.0292039566651e-05,0.000314178049929345,0.000199717381064531,7.81912388130005e-05,0.000121526142251531,0.00039284032030146,0.000167216203485634,0.00018370230805464,9.609043805935e-05,0.000256712199717381,0.000174752708431465,8.05463966085728e-05,9.42063118228921e-05,0.000190767781441357,0.000114931700423928,6.92416391898257e-05,0.000177578897786152,6.40602920395666e-05,0.000113989637305699,1.36599152143194e-05,0.000278379651436646,0.000146019783325483,3.62694300518135e-05,3.15591144606689e-05,0.000211022138483278,1.64861045690061e-05,7.11257654262836e-05,2.40226095148375e-05,4.09797456429581e-05,3.67404616109279e-05,3.10880829015544e-05,6.12341026848799e-05,0.00010880829015544,3.76825247291569e-05,0.000149788035798398,6.59444182760245e-06,5.84079133301931e-05,4.89872821479039e-05,1.64861045690061e-05,7.53650494583137e-06,4.33349034385304e-05,1.60150730098917e-05,1.8370230805464e-05,1.88412623645784e-05,5.18134715025907e-06,0.000154969382948658,0.000132359868111163,4.66321243523316e-05,2.3551577955723e-06,3.81535562882713e-05,2.21384832783797e-05
ilGriApri1,0.193225821596244,0.269928638497653,0.0982258215962441,0.0306403755868545,0.109680751173709,0.0167394366197183,0.0763549295774648,0.0866098591549296,0.00280892018779343,0.0080962441314554,0.00121032863849765,0.00173286384976526,0.00101267605633803,0.0100713615023474,0.0130070422535211,0.00373333333333333,0.00087981220657277,0.00219483568075117,0.00172347417840376,0.00153004694835681,0.00200892018779343,0.0105417840375587,0.00152018779342723,0.000972769953051643,0.000351643192488263,0.000262441314553991,0.00209201877934272,0.00263474178403756,0.000806103286384977,0.00103192488262911,0.000301408450704225,0.00118028169014085,0.000860093896713615,0.000273708920187793,0.00156901408450704,0.000869953051643192,3.89671361502347e-05,8.92018779342723e-05,0.000214084507042254,0.00128591549295775,0.0130478873239437,0.00012018779342723,0.00603708920187793,0.000534272300469484,0.000182159624413146,0.000125352112676056,0.00278779342723005,0.000103755868544601,5.63380281690141e-05,0.000233802816901408,0.00029906103286385,4.7887323943662e-05,0.000331924882629108,0.000631924882629108,0.000597183098591549,0.000191549295774648,0.000373239436619718,7.46478873239437e-05,0.000128638497652582,0.000173239436619718,0.000261032863849765,0.000131455399061033,0.000496713615023474,5.11737089201878e-05,0.000414553990610329,0.00103755868544601,0.000287793427230047,0.000916431924882629,0.000770892018779343,8.87323943661972e-05,3.23943661971831e-05,0.000503755868544601,0.000172769953051643,0.00170798122065728,0.000316431924882629,3.38028169014084e-05,7.93427230046948e-05,6.29107981220657e-05,9.34272300469484e-05,0.000272769953051643,0.00150610328638498,4.22535211267606e-05,6.0093896713615e-05,0.000103755868544601,7.1830985915493e-05,0.00387652582159624,6.99530516431925e-05,0.000589201877934272,6.3849765258216e-05,0.000271830985915493,2.8169014084507e-05,5.44600938967136e-05,3.56807511737089e-05,0.000105164319248826,8.92018779342723e-05,0.000149295774647887,6.29107981220657e-05,0.000210328638497653,0.000372769953051643,5.91549295774648e-05,3.14553990610329e-05,2.44131455399061e-05
ilGymRufi1,0.144098777046096,0.136485418626529,0.399265286923801,0.0251872060206961,0.0113363123236124,0.00381091251175917,0.0292408278457197,0.00927469426152399,0.0203805268109125,0.0730592662276576,0.0024167450611477,0.00271354656632173,0.00482596425211665,0.00280291627469426,0.00377469426152399,0.00469802445907808,0.0198038570084666,0.0172977422389464,0.00182314205079962,0.00692427093132643,0.00278739416745061,0.000623236124176858,0.00198447789275635,9.97177798682973e-05,0.000574317968015052,0.00023659454374412,0.00249435559736595,0.00381561618062088,0.00146425211665099,0.000560206961429915,0.000193320790216369,0.000222483537158984,0.00145061147695202,0.000497177798682973,0.00522483537158984,0.00229633113828786,0.000362652869238006,0.000530573847601129,6.34995296331138e-05,0.000396048918156162,0.00204562558795861,0.000296801505174036,0.000617121354656632,0.000250705550329257,8.60771401693321e-05,7.38476011288805e-05,0.000565380997177799,4.28033866415804e-05,7.7140169332079e-05,2.68109125117592e-05,5.59736594543744e-05,0.000150047036688617,0.000174976481655691,0.000222013170272813,0.00013969896519285,0.000486829727187206,8.23142050799624e-05,0.000125117591721543,0.000278457196613358,0.000826434619002822,0.000524929444967074,4.23330197554092e-05,0.000175446848541863,0.000184854186265287,0.000144873000940734,0.000684854186265287,0.000478833490122295,0.000283160865475071,9.40733772342427e-05,0.0179882408278457,5.83254938852305e-05,0.0103885230479774,0.000804797742238946,4.46848541862653e-05,0.000167920978363123,0.000461900282220132,0.00350564440263405,0.000138287864534337,3.95108184383819e-05,0.00156961429915334,0,0.00029444967074318,0.000118062088428975,0.000194261523988711,1.17591721542803e-05,0.000268579492003763,5.83254938852305e-05,0.000228127939793039,0.000751175917215428,0.000137817497648166,0.00013170272812794,6.58513640639699e-06,0.000126528692380056,0.00647177798682973,0.00024035747883349,0.00012793979303857,0.000645343367826905,0.000639228598306679,2.06961429915334e-05,7.99623706491063e-06,1.59924741298213e-05,4.70366886171214e-07
ilHabPyri1,0.346029231494578,0.0373531353135314,0.0995134370579915,0.0104398868458274,0.318097595473833,0.00531258840169731,0.014023102310231,0.00833191890617633,0.00683922677982084,0.00930881659594531,0.0207260726072607,0.00261480433757661,0.0325525695426686,0.0118976897689769,0.00524752475247525,0.00316690240452617,0.00262046204620462,0.00173408769448373,0.00116313059877416,0.00189297501178689,0.00162234794908062,0.00132720414898633,0.000937765205091938,0.00184912776991985,0.00112541254125413,0.000606317774634606,0.000494578029231495,0.000782178217821782,0.000553983969825554,0.000403583215464404,0.000736445073078736,0.000381895332390382,0.000232437529467232,0.000296558227251297,0.00136775106082037,0.000451202263083451,8.91089108910891e-05,0.000793493635077793,0.000251768033946252,0.000383781235266384,0.000354078264969354,0.000229137199434229,0.000113625648279114,0.000200848656294201,0.00200518623290901,0.00019047619047619,6.69495520980669e-05,0.000328147100424328,0.000365865157944366,0.000132013201320132,7.54361150400754e-05,4.57331447430457e-05,0.000117868929750118,0.000157001414427157,9.57095709570957e-05,0.000143800094295144,0.0018981612446959,0.000206506364922207,0.000444130127298444,0.000106082036775106,7.07213578500707e-05,2.16878830740217e-05,8.39226779820839e-05,0.000147571900047148,0.000101367279585101,0.000236209335219236,0.000221593587930222,0.000963696369636964,7.68505421970769e-05,4.05469118340405e-05,0.000169259783121169,0.000487505893446488,0.000365865157944366,0.00108958038661009,6.6006600660066e-06,6.6006600660066e-05,0.000693540782649694,0.000330504479019331,2.35737859500236e-06,0.000242809995285243,3.3003300330033e-05,1.93305044790193e-05,0.000139085337105139,0.0313705799151344,2.54596888260255e-05,4.80905233380481e-05,3.77180575200377e-06,0.000236680810938237,0.000196133899104196,2.92314945780292e-05,4.1961338991042e-05,1.88590287600189e-06,3.67751060820368e-05,2.21593587930222e-05,1.6030174446016e-05,3.3003300330033e-06,4.33757661480434e-05,2.31023102310231e-05,3.58321546440358e-05,6.6006600660066e-06,0.0013998114097124,2.07449316360207e-05
ilHecDyso1,0.0451191928671985,0.381730642890662,0.0872665415297982,0.00954434537775692,0.113019239793524,0.00921351478179259,0.029592210229939,0.00327311121539183,0.00343969967151572,0.123510089160019,0.000842327545753168,0.0182970436414829,0.00173251994368841,0.0337114030971375,0.0153514781792586,0.0016569685593618,0.000987329892069451,0.00100844673862037,0.00136414828718911,0.0111858282496481,0.00261520412951666,0.00201032379164711,0.000893946503988738,0.000141717503519474,0.00035523228531206,0.000302674800563116,0.00123697794462694,0.00106945096198968,0.000284373533552323,0.000609572970436415,0.0125499765368372,0.000552322853120601,0.000822618488972313,0.000153918348193336,0.000440168934772407,0.0158352885969029,6.80431722196152e-05,0.000207414359455655,5.67808540591272e-05,0.000198498357578602,0.00364007508212107,0.000619427498826842,0.000279211637728766,0.000366025340215861,9.52604411074613e-05,3.05021116846551e-05,0.00011262318160488,0.000351008916001877,0.000129985922102299,4.45800093852651e-05,0.000105114969497888,5.67808540591272e-05,0.0528892538714219,0.000170342562177381,0.00160018770530267,0.000293289535429376,9.10370717972783e-05,0.000157203190990145,0.000151572031909901,2.15861098076021e-05,0.000440638198029094,0.000747067104645706,4.64570624120131e-05,0.00013608634443923,0.000703425621773815,0.000374472078836227,0.00024260910370718,0.000218207414359456,2.44016893477241e-05,0.000317221961520413,3.47254809948381e-05,0.000131862975129047,5.49038010323792e-05,0.000557954012200845,2.86250586579071e-05,0.000208352885969029,5.81886438291882e-05,4.69263256687001e-05,2.81557954012201e-05,0.000603472548099484,7.03894885030502e-06,8.63444392304083e-05,2.95635851712811e-05,0.000240732050680432,3.05021116846551e-05,0.000304551853589864,5.77193805725012e-05,0.000290473955889254,5.91271703425622e-05,7.88362271234162e-05,3.23791647114031e-05,8.44673862036602e-06,4.88033786954481e-05,2.86250586579071e-05,2.01783200375411e-05,1.2200844673862e-05,0.000102768653214453,1.1731581417175e-05,3.56640075082121e-05,1.97090567808541e-05,2.06475832942281e-05,1.4547160957297e-05
ilHedSali1,0.159229323308271,0.137508928571429,0.0729741541353384,0.0256358082706767,0.0715122180451128,0.00670676691729323,0.0144229323308271,0.0062890037593985,0.0136085526315789,0.00256578947368421,0.00303195488721805,0.00938063909774436,0.00517387218045113,0.0017453007518797,0.0113078007518797,0.00462734962406015,0.000667293233082707,0.00104229323308271,0.0067453007518797,0.0869793233082707,0.0012265037593985,0.0216043233082707,0.00138157894736842,0.000315789473684211,0.0179464285714286,0.00160902255639098,0.00175,0.000590225563909774,0.000326127819548872,0.000841635338345865,0.00456907894736842,0.00146616541353383,0.000546522556390977,0.000156954887218045,0.00101033834586466,0.232598684210526,4.60526315789474e-05,0.0010437030075188,0.000169172932330827,0.000424342105263158,0.00087781954887218,0.000110902255639098,0.00210761278195489,0.000232612781954887,0.000450657894736842,9.25751879699248e-05,0.000153195488721805,0.000204417293233083,8.7406015037594e-05,0.000226973684210526,0.000231203007518797,0.00219313909774436,0.00151221804511278,0.000202537593984962,0.0328482142857143,0.000383458646616541,0.000119830827067669,0.000286654135338346,0.00025234962406015,0.000148026315789474,9.63345864661654e-05,6.71992481203007e-05,6.8609022556391e-05,9.86842105263158e-05,0.000137687969924812,0.0017265037593985,9.06954887218045e-05,0.00087781954887218,0.000151315789473684,5.07518796992481e-05,8.22368421052632e-05,0.000514097744360902,0.000174342105263158,0.018390507518797,0.000245770676691729,0.000110432330827068,0.00012687969924812,0.00139144736842105,0.000239191729323308,0.00012593984962406,6.9078947368421e-05,6.20300751879699e-05,9.58646616541353e-05,4.93421052631579e-05,0.000379229323308271,0.000201597744360902,7.04887218045113e-06,0.000106672932330827,0.00018562030075188,8.78759398496241e-05,0.000210056390977444,1.2218045112782e-05,4.51127819548872e-05,1.2218045112782e-05,4.69924812030075e-06,4.04135338345865e-05,9.3984962406015e-06,3.85338345864662e-05,1.40977443609023e-05,2.06766917293233e-05,5.68609022556391e-05,2.58458646616541e-05
ilHemAest2,0.029763516690174,0.545549130230371,0.0148852844381758,0.0111462153267513,0.003103902209685,0.0182534085566526,0.0349637987776211,0.00985049365303244,0.00181570286788905,0.00251763046544429,0.17566337564645,0.00334555712270804,0.00229384109073813,0.00774612129760226,0.00549036201222379,0.00222896097790315,0.0871734837799718,0.00510343206393982,0.00235778091208275,0.00281993417959567,0.00231311706629055,0.00127268453220498,0.00591443347437706,0.000366243535496004,0.00193511988716502,0.00115279736718383,0.00284391161259991,0.00106723084156088,0.00252515279736718,0.0024010343206394,0.00051857075693465,0.000293370944992948,0.000669487541137753,0.000760695815702868,0.000337094499294781,0.000286318758815233,0.000504936530324401,0.000798777621062529,4.60742830277386e-05,0.000163140573577809,0.000269393511988716,0.000146215326751293,0.00030841560883874,0.000213446168312177,0.000191349318288669,9.21485660554772e-05,7.14621532675129e-05,0.000136812411847673,6.11189468735308e-05,0.000133051245886225,7.6633756464504e-05,1.97461212976023e-05,0.000164551010813352,0.000220968500235073,3.57310766337565e-05,0.000437705688763517,0.000132110954395863,0.000194170192759756,0.000479078514339445,0.000123178185237424,7.9924776680771e-05,8.27456511518571e-05,3.62012223789375e-05,0.000165961448048895,0.000111424541607898,0.000156558533145275,3.29102021626704e-05,5.21861777150917e-05,0.00089233662435355,0.000101081335213916,0.000417019275975552,0.000133991537376587,0.000112834978843441,0.000118946873530795,0.000256229431123648,4.65444287729196e-05,7.475317348378e-05,0.000165961448048895,1.17536436295252e-05,1.73953925716972e-05,3.47907851433944e-05,9.96708979783733e-05,0.000117066290550071,0.000181946403385049,4.27832628114716e-05,2.91490362012224e-05,2.11565585331453e-05,0.000114245416078984,8.36859426422191e-05,6.39398213446168e-05,9.07381288199342e-05,2.58580159849553e-05,3.47907851433944e-05,3.76116596144805e-05,3.14997649271274e-05,1.22237893747062e-05,2.86788904560414e-05,8.74471086036671e-05,1.26939351198872e-05,9.87306064880113e-06,1.41043723554302e-06,2.25669957686883e-05
ilHemChry1,0.042634317862166,0.421321143928739,0.0534303797468354,0.0105527426160338,0.00890342240975152,0.0466394749179559,0.0890304735114862,0.0522906704172527,0.0699362400375059,0.00234646038443507,0.071065166432255,0.00761275199249883,0.00355883731833099,0.0238045007032349,0.0153858415377403,0.00409282700421941,0.011436005625879,0.0119446788560713,0.00181106422878575,0.00109517112048758,0.0057121425222691,0.00151804969526489,0.000676043131739334,0.00109704641350211,0.000719174871073605,0.00197280825128926,0.00163384903891233,0.00155836849507736,0.00053117674636662,0.00653539615564932,0.00053680262541022,0.000396155649320206,0.0017107360525082,0.00605578996718237,0.00319784341303329,0.000434599156118143,0.000198781059540553,7.0323488045007e-05,0.000123300515705579,0.000887951242381622,0.000195968120018753,0.000431786216596343,0.000144397562119081,0.000241443975621191,0.000492733239568683,0.000226441631504923,3.89123300515706e-05,0.000461322081575246,1.59399906235349e-05,0.000144397562119081,0.000662447257383966,0.000147210501640881,0.000110173464603844,0.00116221284575715,0.000181434599156118,0.000218940459446789,0.00180918893577121,0.000277074542897328,0.000112517580872011,1.45335208626348e-05,8.39193624003751e-05,9.79840600093765e-05,0.000156586966713549,6.32911392405063e-05,0.000120956399437412,0.000124706985466479,7.21987810595406e-05,0.000242381622128458,0.000828410689170183,0.000142991092358181,0.000316924519456165,9.42334739803094e-05,0.000133614627285513,8.57946554149086e-05,0.000100328176277543,7.59493670886076e-05,9.04828879512424e-05,0.0026629160806376,0.000105954055321144,3.37552742616034e-05,6.09470229723394e-06,0.001014064697609,5.76652601969058e-05,0.000315049226441631,6.56352555086732e-06,4.12564463197375e-05,6.09470229723394e-06,0.000150961087669948,3.51617440225035e-05,4.3131739334271e-05,7.40740740740741e-05,7.68870135958744e-05,0.000153774027191749,7.6418190342241e-05,0.000205813408345054,0.000158462259728083,4.82887951242382e-05,8.20440693858415e-05,0.000193624003750586,3.51617440225035e-05,3.7037037037037e-05,1.40646976090014e-06
ilHerTari1,0.242340215861098,0.218944157672454,0.168877991553261,0.0208141717503519,0.116713749413421,0.0121764429845143,0.00471281088690755,0.00444439230408259,0.00857015485687471,0.00996339746597841,0.0112426091037072,0.00853120600656969,0.0278864382918817,0.00418958235570155,0.00387095260441107,0.00160628812763961,0.0441098076020648,0.000750351947442515,0.00872078836227123,0.00899765368371657,0.00164758329422806,0.00682074143594557,0.000514312529328954,0.000540122008446739,0.00708540591271703,0.000139840450492726,0.000737212576255279,0.000650868137024871,0.000236977944626936,0.000343500703894885,0.0179328953542938,0.000331299859221023,0.000271234162365087,0.000238385734396997,0.00190708587517597,0.000325668700140779,0.000487095260441107,0.000305490380103238,5.30267480056312e-05,0.00146316283435007,0.0006823087752229,0.000342092914124824,0.000114500234631628,0.000160957297043641,6.75739089629282e-05,8.68137024870953e-05,7.83669638667292e-05,0.000315814171750352,0.000572970436414829,0.000407320506804317,0.000281557954012201,5.53730642890662e-05,0.00028015016424214,0.00692257156264664,7.03894885030502e-06,0.00014547160957297,0.000403097137494134,0.000163772876583763,9.80760206475833e-05,0.00040215861098076,0.00318301267010793,0.000127170342562177,8.63444392304083e-05,0.000132801501642421,7.17972782731112e-05,5.34960112623182e-05,9.66682308775223e-05,0.000100891600187705,7.97747536367902e-06,4.83341154387611e-05,0.000118723603941811,0.000250117315814172,0.000193336461755045,9.47911778507743e-05,1.3139371187236e-05,1.97090567808541e-05,0.000324260910370718,0.000109338338808071,2.06475832942281e-05,6.89816987329892e-05,7.41435945565462e-05,5.16189582355702e-06,2.53402158610981e-05,8.82214922571563e-05,1.73627404974191e-05,5.95964335992492e-05,6.56968559361802e-05,0.0122125762552792,3.66025340215861e-05,0.000120131393711872,2.95635851712811e-05,2.25246363209761e-05,0.00013608634443923,6.00656968559362e-05,1.407789770061e-05,0.000442045987799155,9.85452839042703e-06,0.000234162365086814,4.73955889253871e-05,1.2200844673862e-05,3.00328484279681e-05,5.25574847489442e-05
ilHesComm1,0.187946873530795,0.302204513399154,0.107935119887165,0.0172976022566996,0.148632816173014,0.0800667606958157,0.00359943582510578,0.0135138692994828,0.00140244475787494,0.0639562764456982,0.00197743300423131,0.00154866008462623,0.00490738128819934,0.00569017395392572,0.00145980253878702,0.0018218147625764,0.000879172543488481,0.0013192289609779,0.00170098730606488,0.00180018805829807,0.000925716972261401,0.00146450399623883,0.00164786083685943,0.000473906911142454,0.000270333803479079,0.000882463563704748,0.000614950634696756,0.0030766337564645,0.000384109073812882,0.000366243535496004,0.012826046074283,0.00170004701457452,0.000157498824635637,0.000236013164080865,0.00653032440056418,0.00144945933239304,4.32534085566526e-05,0.00333803479078514,5.73577809120827e-05,0.00103855195110484,0.000177244945933239,0.000555242125058768,0.000860836859426422,0.000243535496003761,0.000129290079924777,3.80818053596615e-05,6.06488011283498e-05,4.74847202632816e-05,8.08650681711331e-05,0.00010766337564645,0.000215796897038082,6.01786553831688e-05,0.00030841560883874,0.000803008932769158,4.60742830277386e-05,9.92007522331923e-05,0.000388340385519511,0.000864127879642689,0.000101551480959097,0.000132581100141044,0.000920075223319229,1.45745181006112e-05,3.80818053596615e-05,0.00145933239304184,5.03055947343677e-05,7.8984485190409e-05,5.17160319699107e-05,0.000283968030089328,8.65068171133051e-05,0.000641748942172073,0.000238834038551951,0.000225199811941702,1.08133521391631e-05,0.000719322990126939,7.05218617771509e-05,9.40291490362012e-06,6.95815702867889e-05,9.02679830747532e-05,0.000200282087447109,1.59849553361542e-05,6.62905500705219e-05,6.91114245416079e-05,5.35966149506347e-05,7.7103902209685e-05,8.36859426422191e-05,0.000100611189468735,2.82087447108604e-06,0.000185237423601316,7.7103902209685e-05,2.96191819464034e-05,0.000188998589562764,3.29102021626704e-05,0.000161259990597085,0.00010766337564645,8.36859426422191e-05,9.26187118006582e-05,0.00035496003761166,0.000266102491772449,3.29102021626704e-05,4.98354489891866e-05,1.69252468265162e-05,0.000127409496944053
ilHipSeme1,0.0915239212007505,0.219350375234522,0.244151031894934,0.0114038461538462,0.0137227954971857,0.0816280487804878,0.0566819887429644,0.0133606941838649,0.00574765478424015,0.0167471857410882,0.0043109756097561,0.0121627579737336,0.00420356472795497,0.0212415572232645,0.0107668855534709,0.00575797373358349,0.00143198874296435,0.00248030018761726,0.00529643527204503,0.008906191369606,0.0458466228893058,0.00161913696060038,0.00187898686679174,0.000423076923076923,0.000615384615384615,0.000193714821763602,0.00327720450281426,0.00526829268292683,0.00049812382739212,0.000573170731707317,0.0120281425891182,0.000856003752345216,0.00280675422138837,0.000540337711069418,0.00156378986866792,0.0305708255159475,6.84803001876173e-05,0.000177767354596623,0.000230769230769231,0.000205909943714822,0.00112617260787992,0.000341463414634146,0.000579268292682927,0.0023968105065666,0.000603189493433396,0.00048874296435272,0.000136491557223265,0.000540806754221388,0.000147279549718574,0.000116322701688555,0.000213883677298311,5.20637898686679e-05,0.0354310506566604,0.000172607879924953,0.00172326454033771,0.000723733583489681,0.000218574108818011,0.000173545966228893,0.000105534709193246,0.000171200750469043,6.14446529080675e-05,0.000102720450281426,0.000263133208255159,0.000697936210131332,0.00333114446529081,0.000841463414634146,6.94183864915572e-05,0.000143527204502814,5.62851782363977e-05,9.09943714821764e-05,4.45590994371482e-05,0.000134615384615385,0.000125703564727955,2.5797373358349e-05,4.87804878048781e-05,0.00343621013133208,0.000818949343339587,0.000166041275797373,0.000230300187617261,0.000129924953095685,0.000127110694183865,6.09756097560976e-06,5.58161350844278e-05,0.000219043151969981,0.000602251407129456,0.000186679174484053,0.000307223264540338,0.000471388367729831,0.000125703564727955,0.000401500938086304,8.44277673545966e-05,1.31332082551595e-05,0.000101782363977486,0.000184803001876173,0.000105534709193246,0.000266885553470919,9.8499061913696e-06,0.000129455909943715,0.000113977485928705,1.50093808630394e-05,6.37898686679174e-05,8.91181988742964e-06
