,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ilColFlav1,0.00247315771923975,0.82854918306102,0.116789263087696,0.00601200400133378,0.00804168056018673,0.00536412137379126,0.0295491830610203,0.00255818606202067,0.000201400466822274,3.00100033344448e-06,0.000131043681227076,9.10303434478159e-05,6.16872290763588e-05,0.000118039346448816,1.20040013337779e-05,4.33477825941981e-06,1.33377792597533e-05,2.33411137045682e-06,2.50083361120373e-05
ilConVacc3,0.00257128580946036,0.759633910726183,0.212824783477682,0.0049873417721519,0.0088674217188541,0.00761725516322452,0.00142038640906063,0.00137674883411059,0.000225849433710859,1.03264490339773e-05,5.32978014656895e-06,3.36442371752165e-05,9.86009327115256e-05,8.66089273817455e-05,4.89673550966023e-05,4.163890739507e-05,3.3311125916056e-07,7.49500333111259e-05,7.46169220519654e-05
ilCosPyra2,0.00207571714476318,0.709387258172115,0.269123082054703,0.00289693128752502,0.00610740493662442,0.00726050700466978,0.000939959973315544,0.00185923949299533,0.000192461641094063,3.33555703802535e-07,1.76784523015344e-05,2.33488992661775e-05,1.4342895263509e-05,2.93529019346231e-05,1.33422281521014e-05,4.53635757171448e-05,1.0006671114076e-06,4.33622414943296e-06,8.33889259506338e-06
ilCosTrap1,0.00207605070046698,0.49804036024016,0.475781187458306,0.00944062708472315,0.00691294196130754,0.00505837224816544,0.00120446964643095,0.00100166777851901,0.000170113408939293,0,5.07004669779853e-05,5.97064709806538e-05,7.73849232821881e-05,6.40426951300867e-05,5.33689126084056e-06,1.53435623749166e-05,5.6704469646431e-06,1.66777851901268e-05,1.9346230820547e-05
ilCraLigu1,0.00397036297036297,0.721506493506494,0.248490842490842,0.00870895770895771,0.0108581418581419,0.00240959040959041,0.00279054279054279,0.000734265734265734,0.000205461205461205,6.66000666000666e-07,2.03130203130203e-05,4.22910422910423e-05,4.92840492840493e-05,9.65700965700966e-05,6.56010656010656e-05,9.99000999000999e-06,0,1.8981018981019e-05,2.16450216450216e-05
ilCroElin1,0.0028159121171771,0.597845206391478,0.346662782956059,0.016878828229028,0.0171800932090546,0.0138921438082557,0.00102463382157124,0.00314247669773635,0.000192743009320905,1.99733688415446e-06,9.9866844207723e-06,8.02263648468708e-05,3.59520639147803e-05,2.762982689747e-05,8.65512649800266e-05,3.12916111850866e-05,5.32623169107856e-06,6.82423435419441e-05,1.79760319573901e-05
ilCyaSemi1,0.00375316877918612,0.712920280186791,0.242315877251501,0.00794096064042695,0.0164736490993996,0.00309973315543696,0.00945230153435624,0.0028809206137425,0.00038425617078052,0,0.000161774516344229,9.30620413609073e-05,0.000127084723148766,0.00023415610406938,1.50100066711141e-05,2.368245496998e-05,3.70246831220814e-05,5.33689126084056e-05,3.3689126084056e-05
ilCybMeso1,0.00194203864090606,0.740697201865423,0.230706862091939,0.0057381745502998,0.00512425049966689,0.0114630246502332,0.0015962691538974,0.00221152564956696,0.000177881412391739,6.66222518321119e-07,1.9653564290473e-05,0.00015489673550966,6.79546968687542e-05,5.92938041305796e-05,3.3311125916056e-07,1.6655562958028e-05,1.33244503664224e-05,6.66222518321119e-07,9.32711525649567e-06
ilCydAmpl1,0.00299666221628838,0.522736648865154,0.440092790387183,0.00890086782376502,0.0149005340453939,0.00550267022696929,0.00279672897196262,0.00145060080106809,0.000262683578104139,2.57009345794393e-05,5.94125500667557e-05,3.60480640854473e-05,8.2109479305741e-05,1.73564753004005e-05,2.00267022696929e-05,8.01068090787717e-06,5.40720961281709e-05,5.20694259012016e-05,5.00667556742323e-06
ilCydSple1,0.003959,0.611752,0.362968,0.005629,0.007328,0.00409733333333333,0.00170666666666667,0.00207533333333333,0.000282333333333333,8e-06,1.66666666666667e-05,1.83333333333333e-05,3.1e-05,4.16666666666667e-05,2.43333333333333e-05,5.33333333333333e-06,2.66666666666667e-06,3.26666666666667e-05,2.16666666666667e-05
ilCydStro3,0.00620840280093364,0.700175391797266,0.229869956652217,0.00340613537845949,0.00547349116372124,0.00310703567855952,0.0494968322774258,0.00163087695898633,0.00033677892630877,3.00100033344448e-05,5.96865621873958e-05,2.53417805935312e-05,3.90130043347783e-05,9.26975658552851e-05,1.60053351117039e-05,1.80060020006669e-05,9.33644548182728e-06,0,5.00166722240747e-06
ilCydStro3.ilCydStro1,0.00492697565855285,0.696744581527176,0.230787595865288,0.00383461153717906,0.00618872957652551,0.00321473824608203,0.0521467155718573,0.00136578859619873,0.000441480493497833,2.1673891297099e-05,0.000147382460820273,1.9673224408136e-05,8.66955651883961e-06,4.40146715571857e-05,3.00100033344448e-06,3.56785595198399e-05,1.90063354451484e-05,4.60153384461487e-05,3.66788929643214e-06
ilDeiPorc1,0.00272975674775075,0.772081972675775,0.208171276241253,0.00252649116961013,0.00432255914695102,0.00551449516827724,0.00284538487170943,0.00136487837387537,0.000199600133288904,4.66511162945685e-06,2.79906697767411e-05,1.6327890703099e-05,0.000109630123292236,2.69910029990003e-05,3.6654448517161e-06,2.4325224925025e-05,1.26624458513829e-05,4.99833388870377e-06,1.2329223592136e-05
ilDiaChry1,0.00247315771923975,0.841530510170057,0.0728139379793264,0.00337045681893965,0.0040700233411137,0.00290230076692231,0.0716362120706902,0.000705235078359453,0.000117372457485829,3.33444481493831e-07,0.000106368789596532,2.13404468156052e-05,4.70156718906302e-05,6.93564521507169e-05,5.43514504834945e-05,4.40146715571857e-05,1.50050016672224e-05,0,2.30076692230744e-05
ilDiaMend1,0.00619426857714095,0.779470843052316,0.183466177940686,0.00592135954681773,0.00802899033655448,0.00202365878040653,0.0131306231256248,0.000940686437854049,0.000346884371876041,1.86604465178274e-05,8.03065644785072e-05,6.4645118293902e-05,4.59846717760746e-05,0.000151282905698101,3.16561146284572e-05,6.03132289236921e-05,3.99866711096301e-06,0,1.96601132955681e-05
ilDiaRubi1,0.0070380126708903,0.868505501833945,0.0707325775258419,0.00150050016672224,0.00214338112704235,0.00701000333444481,0.0409849949983328,0.00154651550516839,0.000201733911303768,2.66755585195065e-06,6.1353784594865e-05,2.13404468156052e-05,6.96898966322107e-05,7.20240080026676e-05,4.43481160386796e-05,4.70156718906302e-05,3.33444481493831e-07,5.3351117039013e-06,1.26708902967656e-05
ilDicOoxx2,0.00242385871376208,0.566221926024658,0.390193935354882,0.0110066644451849,0.0159396867710763,0.0109083638787071,0.00114728423858714,0.00131289570143286,0.000354215261579473,0,1.76607797400866e-05,1.46617794068644e-05,7.39753415528157e-05,3.69876707764079e-05,0.000233922025991336,2.99900033322226e-05,3.6654448517161e-05,2.99900033322226e-05,1.73275574808397e-05
ilDilCaer1,0.00443543543543544,0.593054721388055,0.342500834167501,0.0319646312979646,0.0212589255922589,0.00384784784784785,0.00119185852519186,0.0012696029362696,0.000253586920253587,5.67233900567234e-06,2.93626960293627e-05,2.8028028028028e-05,2.6026026026026e-05,4.87153820487154e-05,1.56823490156823e-05,3.4034034034034e-05,2.2022022022022e-05,4.004004004004e-06,9.00900900900901e-06
ilDreFalc1,0.00313842561707805,0.784987991994663,0.19744563042028,0.00242961974649766,0.00279486324216144,0.00617578385590394,0.00130353569046031,0.00112541694462975,9.0393595730487e-05,1.96797865243496e-05,2.43495663775851e-05,9.10607071380921e-05,6.63775850567045e-05,0.000241827885256838,1.10073382254837e-05,2.33488992661775e-05,8.00533689126084e-06,2.23482321547698e-05,3.33555703802535e-07
ilDryErem1,0.0028217260913029,0.610158947017661,0.36192902365878,0.00685204931689437,0.00963545484838387,0.00530723092302566,0.00129090303232256,0.00142585804731756,0.000308897034321893,1.43285571476175e-05,1.06631122959014e-05,1.43285571476175e-05,6.73108963678774e-05,1.33288903698767e-05,8.4971676107964e-05,2.73242252582473e-05,6.99766744418527e-06,2.96567810729757e-05,9.99666777740753e-07
ilDryLabe1,0.00247333333333333,0.746715666666667,0.220014666666667,0.00965066666666667,0.009841,0.00726933333333333,0.00135433333333333,0.00189633333333333,0.000385333333333333,1.33333333333333e-06,1.5e-05,8.5e-05,0.000132666666666667,6.96666666666667e-05,6.23333333333333e-05,6.66666666666667e-07,6.66666666666667e-06,1.23333333333333e-05,1.36666666666667e-05
ilDryRufi1,0.0019873417721519,0.791216189207195,0.180942371752165,0.00495502998001332,0.00725049966688874,0.00981245836109261,0.00193137908061292,0.00148301132578281,0.00012524983344437,3.86409060626249e-05,1.49900066622252e-05,4.59693537641572e-05,4.83011325782811e-05,3.53097934710193e-05,7.32844770153231e-06,3.66422385076616e-05,0,2.46502331778814e-05,4.4636908727515e-05
ilEclSila1,0.0174633088725817,0.87168512341561,0.0798729152768512,0.00172114743162108,0.00360373582388259,0.0024336224149433,0.0217611741160774,0.000728152101400934,0.000437291527685123,4.33622414943296e-06,3.60240160106738e-05,1.60106737825217e-05,5.00333555703803e-05,8.07204803202135e-05,1.33422281521014e-06,1.13408939292862e-05,8.33889259506338e-06,1.06737825216811e-05,7.47164776517679e-05
ilEilCani1,0.00247133333333333,0.749905333333333,0.226680333333333,0.00357566666666667,0.00520566666666667,0.00548933333333333,0.005009,0.00114266666666667,0.000193666666666667,2.66666666666667e-06,3.2e-05,3.86666666666667e-05,5.73333333333333e-05,0.000147666666666667,1.66666666666667e-06,2.66666666666667e-06,2.93333333333333e-05,1.2e-05,3e-06
ilEilDepe1,0.00187878787878788,0.671597735597736,0.296134532134532,0.00561738261738262,0.0111298701298701,0.00773692973692974,0.00352614052614053,0.00182550782550783,0.000167832167832168,6.66000666000666e-07,6.06060606060606e-05,5.86080586080586e-05,0.000100566100566101,6.62670662670663e-05,5.66100566100566e-06,5.99400599400599e-06,1.73160173160173e-05,1.4985014985015e-05,5.46120546120546e-05
ilEilSoro1,0.00272124041347116,0.718600866955652,0.250626875625208,0.00764154718239413,0.0118439479826609,0.00493031010336779,0.00201467155718573,0.000986328776258753,0.000126708902967656,0,4.53484494831611e-05,0.000170390130043348,9.46982327442481e-05,1.63387795931977e-05,1.33377792597533e-05,9.46982327442481e-05,1.83394464821607e-05,5.26842280760253e-05,1.66722240746916e-06
ilEleCory1,0.00470039946737683,0.630492676431425,0.299936085219707,0.00375599201065246,0.00804893475366178,0.00638015978695073,0.0450719041278296,0.00114647137150466,0.000113515312916112,4.99334221038615e-06,1.99733688415446e-05,2.62982689747004e-05,4.32756324900133e-05,0.000185419440745672,5.45938748335553e-05,5.65912117177097e-06,4.66045272969374e-06,2.33022636484687e-06,6.6577896138482e-06
ilEleSimi1,0.00191663887962654,0.825119706568856,0.061621873957986,0.00415505168389463,0.00310403467822608,0.00258686228742914,0.100180060020007,0.000716905635211737,0.000122040680226742,1.83394464821607e-05,6.46882294098033e-05,2.90096698899633e-05,1.73391130376792e-05,0.000215071690563521,1.83394464821607e-05,6.56885628542848e-05,0,4.43481160386796e-05,4.00133377792597e-06
ilEmmMono1,0.00342043941411451,0.880955725699068,0.0755729027962716,0.0036098535286285,0.00489547270306258,0.00378761651131824,0.0260948735019973,0.000577230359520639,0.00022237017310253,8.98801597869507e-06,2.82956058588549e-05,4.82689747003995e-05,2.06391478029294e-05,0.000672436750998668,1.16511318242344e-05,4.99334221038615e-06,1.16511318242344e-05,1.76431424766977e-05,3.8948069241012e-05
ilEndFlam1,0.0051402398401066,0.864113924050633,0.0940076615589607,0.00180113257828115,0.00399133910726183,0.00499500333111259,0.0241858760826116,0.00125649566955363,0.000294137241838774,6.66222518321119e-07,1.49900066622252e-05,9.32711525649567e-06,1.56562291805463e-05,0.000105596269153897,1.86542305129913e-05,2.33177881412392e-05,1.09926715522985e-05,0,1.49900066622252e-05
ilEnnFusc2,0.00359513495501499,0.6743008997001,0.261475174941686,0.0211689436854382,0.0295091636121293,0.00370276574475175,0.00450683105631456,0.000930689770076641,0.000361212929023659,1.13295568143952e-05,3.69876707764079e-05,0.000136621126291236,0.000105631456181273,5.06497834055315e-05,2.89903365544818e-05,1.13295568143952e-05,5.16494501832722e-05,5.33155614795068e-06,1.06631122959014e-05
ilEnnQuei1,0.003839,0.642179666666667,0.294565,0.025322,0.0243446666666667,0.00549,0.00254966666666667,0.000917333333333333,0.000253333333333333,1.13333333333333e-05,3.06666666666667e-05,0.000137666666666667,0.000242,8.66666666666667e-06,3.26666666666667e-05,5e-06,3.63333333333333e-05,1.9e-05,1.6e-05
ilEpiBilu1,0.006743,0.700604,0.279528,0.00322833333333333,0.00287233333333333,0.002158,0.003449,0.000783,0.000189666666666667,1.66666666666667e-06,1.63333333333333e-05,4.83333333333333e-05,4e-05,0.000260333333333333,1.23333333333333e-05,0,1.66666666666667e-06,1.13333333333333e-05,5.26666666666667e-05
ilEpiDema1,0.00316372124041347,0.713617872624208,0.250178059353118,0.0214181393797933,0.00486928976325442,0.00304968322774258,0.002297099033011,0.000568189396465488,0.000465155051683895,1.83394464821607e-05,2.93431143714572e-05,0.000139713237745915,3.30110036678893e-05,5.9353117705902e-05,2.90096698899633e-05,6.66888962987663e-07,1.73391130376792e-05,1.26708902967656e-05,3.33444481493831e-05
ilEpiNise2,0.00353066666666667,0.645528,0.317974666666667,0.00864666666666667,0.0136843333333333,0.003829,0.00509733333333333,0.00110633333333333,0.000314666666666667,1.86666666666667e-05,3.1e-05,5.33333333333333e-05,4.33333333333333e-05,5.03333333333333e-05,3.33333333333333e-06,3.33333333333333e-07,4.6e-05,2.23333333333333e-05,1.96666666666667e-05
ilEpiRame1,0.00493695797198132,0.693475983989326,0.291584389593062,0.00279919946631087,0.00188392261507672,0.0019739826551034,0.00221314209472982,0.000489326217478319,0.000206470980653769,7.67178118745831e-06,4.06937958639093e-05,2.33488992661775e-05,5.20346897931955e-05,0.000154769846564376,1.70113408939293e-05,3.03535690460307e-05,6.63775850567045e-05,3.90260173448966e-05,5.33689126084056e-06
ilEraDefo1,0.00168789596532177,0.880824941647216,0.0967369123041014,0.00359519839946649,0.00475591863954652,0.00834111370456819,0.000891630543514505,0.00253951317105702,0.000235078359453151,3.06768922974325e-05,2.23407802600867e-05,9.90330110036679e-05,7.3024341447149e-05,5.00166722240747e-05,5.5351783927976e-05,1.30043347782594e-05,1.70056685561854e-05,1.9673224408136e-05,1.16705568522841e-05
ilEreAeth2,0.00204969979986658,0.713754503002001,0.257738492328219,0.00595630420280187,0.0100603735823883,0.0063812541694463,0.00148965977318212,0.00204803202134757,0.000152101400933956,2.50166777851901e-05,1.60106737825217e-05,6.93795863909273e-05,6.97131420947298e-05,0.000102735156771181,4.56971314209473e-05,7.6717811874583e-06,0,6.33755837224817e-06,2.70180120080053e-05
ilEreLige1,0.00232844281427142,0.80997765921974,0.146212404134712,0.0035728576192064,0.00791030343447816,0.0185545181727242,0.00171923974658219,0.00917239079693231,0.000146382127375792,1.06702234078026e-05,5.80193397799266e-05,7.93597865955318e-05,5.03501167055685e-05,2.23407802600867e-05,9.46982327442481e-05,3.73457819273091e-05,6.66888962987663e-07,8.66955651883961e-06,4.36812270756919e-05
ilEryTage1,0.003355,0.618211666666667,0.353467333333333,0.00858633333333333,0.00791166666666667,0.00518033333333333,0.00180733333333333,0.000959666666666667,0.000202666666666667,3.33333333333333e-06,1.26666666666667e-05,3.13333333333333e-05,1.8e-05,0.000128,6.66666666666667e-06,5.76666666666667e-05,1.36666666666667e-05,6e-06,4.06666666666667e-05
ilEspSulp1,0.00345669553630913,0.651412058627582,0.320522318454364,0.00248267821452365,0.00469353764157229,0.0104706862091939,0.00470219853431046,0.00155529646902065,0.000415389740173218,2.76482345103264e-05,8.32778147901399e-05,1.16588940706196e-05,9.19387075283145e-05,1.69886742171885e-05,4.99666888740839e-06,3.3311125916056e-07,2.43171219187209e-05,1.69886742171885e-05,1.09926715522985e-05
ilEucMixx1,0.00262675116744496,0.696566711140761,0.256789859906604,0.0149246164109406,0.0164899933288859,0.00544162775183456,0.00471781187458305,0.00148365577051368,0.000403268845897265,6.33755837224817e-06,5.07004669779853e-05,0.000208805870580387,3.93595730486991e-05,0.000175783855903936,4.76984656437625e-05,7.33822548365577e-06,1.70113408939293e-05,2.33488992661775e-06,3.33555703802535e-07
ilEudProf1,0.00312108072048032,0.553423282188125,0.41525617078052,0.00812808539026017,0.0118925950633756,0.00352468312208139,0.00328452301534356,0.000872581721147432,0.000290193462308205,5.00333555703803e-06,1.26751167444963e-05,6.37091394262842e-05,4.26951300867245e-05,2.20146764509673e-05,3.33555703802535e-07,2.00133422281521e-06,1.10073382254837e-05,1.60106737825217e-05,3.13542361574383e-05
ilEugGlar6,0.00286062020673558,0.69719873291097,0.282000666888963,0.00347115705235078,0.00504268089363121,0.00658119373124375,0.00148149383127709,0.000787262420806936,0.000309103034344782,7.66922307435812e-06,3.30110036678893e-05,3.73457819273091e-05,6.00200066688896e-05,4.26808936312104e-05,4.30143381127042e-05,2.10070023341114e-05,8.33611203734578e-06,9.33644548182728e-06,4.66822274091364e-06
ilEulPrun1,0.0185303131245836,0.658061292471686,0.281743171219187,0.00272584943371086,0.00569686875416389,0.00488607594936709,0.0268504330446369,0.000759826782145237,0.000211858760826116,6.32911392405063e-06,1.36575616255829e-05,4.99666888740839e-06,0.000360093271152565,6.02931379080613e-05,3.43104596935376e-05,2.66489007328448e-06,4.26382411725516e-05,5.99600266489007e-06,3.3311125916056e-06
ilEulTest2,0.0522720293724967,0.702537716955941,0.196759012016021,0.00607510013351135,0.010314085447263,0.00496495327102804,0.0244365821094793,0.00111181575433912,0.000407543391188251,4.33911882510013e-06,6.17489986648865e-05,0.000104806408544726,0.000795727636849132,5.40720961281709e-05,1.46862483311081e-05,1.13484646194927e-05,4.90654205607477e-05,7.34312416555407e-06,1.80240320427236e-05
ilEupAbbr2,0.00256275033377837,0.873496328437917,0.11100867823765,0.00320527369826435,0.00192723631508678,0.00486648865153538,0.000901869158878505,0.00144959946595461,0.000159879839786382,4.00534045393858e-05,9.67957276368491e-06,3.7716955941255e-05,5.14018691588785e-05,9.44592790387183e-05,0.000118157543391188,1.53538050734312e-05,2.67022696929239e-06,3.83845126835781e-05,1.4018691588785e-05
ilEupCent1,0.003218,0.895693333333333,0.0882013333333333,0.003172,0.00338,0.00360166666666667,0.001354,0.000852333333333333,0.00022,3e-06,3.76666666666667e-05,4.3e-05,4.13333333333333e-05,3.8e-05,1.46666666666667e-05,4e-05,6.66666666666667e-07,3.53333333333333e-05,5.36666666666667e-05
ilEupDodo1,0.00355733333333333,0.848253,0.127977333333333,0.004896,0.00466466666666667,0.00595266666666667,0.00216033333333333,0.00188033333333333,0.000266666666666667,2.66666666666667e-06,4.46666666666667e-05,4.63333333333333e-05,9.9e-05,8.1e-05,3.43333333333333e-05,1.4e-05,1.9e-05,1.16666666666667e-05,3.9e-05
ilEupExig1,0.00401400466822274,0.768595198399466,0.206690896965655,0.00313804601533845,0.00570190063354451,0.00817239079693231,0.00222940980326776,0.000878959653217739,0.000242414138046015,9.00300100033345e-06,2.03401133711237e-05,5.36845615205068e-05,5.20173391130377e-05,0.000102367455818606,1.56718906302101e-05,1.56718906302101e-05,2.13404468156052e-05,9.33644548182728e-06,3.73457819273091e-05
ilEupInsi1,0.00249900133155792,0.717432423435419,0.266949733688415,0.00565878828229028,0.00279027962716378,0.00239347536617843,0.00118075898801598,0.000448069241011984,0.000179427430093209,1.53129161118509e-05,2.26364846870839e-05,2.82956058588549e-05,6.491344873502e-05,0.000133821571238349,7.65645805592543e-06,6.42476697736352e-05,4.79360852197071e-05,8.18908122503329e-05,1.33155792276964e-06
ilEupLuci1,0.002779,0.852955666666667,0.121176,0.00237533333333333,0.00459066666666667,0.00458633333333333,0.010113,0.000858666666666667,0.000210666666666667,2e-06,5.43333333333333e-05,2.66666666666667e-05,0.000104666666666667,4.03333333333333e-05,1.53333333333333e-05,2.43333333333333e-05,2.93333333333333e-05,2.26666666666667e-05,3.5e-05
ilEupSimi1,0.00410526315789474,0.644160226515656,0.333960692871419,0.00525882744836776,0.00676049300466356,0.00206395736175883,0.00255529646902065,0.000646568954030646,0.000151565622918055,3.3311125916056e-06,7.19520319786809e-05,1.29913391072618e-05,3.26449033977348e-05,3.9307128580946e-05,3.43104596935376e-05,5.82944703530979e-05,1.79880079946702e-05,3.36442371752165e-05,3.26449033977348e-05
ilEupTran1,0.00202498334443704,0.663149900066622,0.321055962691539,0.00408327781479014,0.00184910059960027,0.00557461692205197,0.000960692871419054,0.000657561625582945,0.000137241838774151,1.36575616255829e-05,1.49900066622252e-05,8.26115922718188e-05,0.000129913391072618,3.53097934710193e-05,7.06195869420386e-05,4.96335776149234e-05,5.66289140572951e-06,6.1292471685543e-05,4.29713524317122e-05
ilEupVulg1,0.00260947930574099,0.860458611481976,0.111835113484646,0.00164385847797063,0.00387683578104139,0.00605574098798398,0.0116221628838451,0.00111915887850467,0.000481975967957276,6.67556742323097e-07,8.34445927903872e-05,3.03738317757009e-05,2.26969292389853e-05,8.84512683578104e-05,2.80373831775701e-05,6.67556742323097e-07,3.03738317757009e-05,1.06809078771696e-05,1.66889185580774e-06
ilEuzPing2,0.00241786071309563,0.75583172275908,0.13763278907031,0.00445584805064978,0.00642252582472509,0.00967077640786405,0.0799390203265578,0.00294868377207597,0.000131622792402533,2.19926691102966e-05,6.29790069976674e-05,3.03232255914695e-05,3.73208930356548e-05,0.000250916361212929,1.79940019993336e-05,2.36587804065312e-05,3.33222259246918e-06,6.33122292569144e-05,3.73208930356548e-05
ilFabAdip1,0.00286428809603201,0.506106368789597,0.462229743247749,0.00629876625541847,0.00978226075358453,0.00790596865621874,0.00252817605868623,0.00160086695565188,0.000313104368122708,7.33577859286429e-06,9.10303434478159e-05,3.76792264088029e-05,9.86995665221741e-05,3.83461153717906e-05,2.23407802600867e-05,2.40080026675559e-05,1.33377792597533e-05,1.66722240746916e-06,3.60120040013338e-05
ilFurFurc1,0.00232866666666667,0.678039333333333,0.228971666666667,0.015864,0.0212403333333333,0.0481176666666667,0.000844666666666667,0.00409366666666667,0.000163333333333333,1.16666666666667e-05,5.33333333333333e-06,8.83333333333333e-05,8.1e-05,4.66666666666667e-05,2.63333333333333e-05,7.33333333333333e-06,0,6.83333333333333e-05,1.66666666666667e-06
ilGanPyra1,0.0156544485171609,0.700798733755415,0.254278240586471,0.00368777074308564,0.00602499166944352,0.00593135621459513,0.0119993335554815,0.000550816394535155,0.000476174608463845,1.33288903698767e-06,6.99766744418527e-06,4.66511162945685e-05,0.000324558480506498,4.93168943685438e-05,8.63045651449517e-05,3.6321226257914e-05,3.43218927024325e-05,7.99733422192602e-06,4.33188937020993e-06
ilGlaAlex1,0.002014,0.691056666666667,0.234906666666667,0.018275,0.037994,0.005312,0.00228233333333333,0.00728166666666667,0.000364,1e-06,7.33333333333333e-05,3.5e-05,5.36666666666667e-05,0.000178333333333333,6.33333333333333e-06,9.73333333333333e-05,4.03333333333333e-05,1.3e-05,1.53333333333333e-05
ilGriApri1,0.00277625875291764,0.686336112037346,0.295139379793264,0.00481893964654885,0.0049946648882961,0.00340313437812604,0.000880293431143715,0.000940980326775592,0.000322774258086029,8.00266755585195e-06,1.76725575191731e-05,3.56785595198399e-05,0.000102034011337112,6.66888962987663e-05,4.90163387795932e-05,7.23574524841614e-05,1.20040013337779e-05,1.86728909636546e-05,5.3351117039013e-06
ilGymRufi1,0.00201368948247078,0.960617028380634,0.0267165275459098,0.0012787979966611,0.00132020033388982,0.00461135225375626,0.00209883138564274,0.000900834724540902,8.74791318864775e-05,5.34223706176962e-06,6.34390651085142e-06,6.34390651085142e-06,4.44073455759599e-05,0.000163939899833055,1.70283806343907e-05,3.83973288814691e-05,1.20200333889816e-05,4.27378964941569e-05,1.86978297161937e-05
ilHabPyri1,0.00265788596198733,0.892772590863621,0.0855748582860954,0.00203401133711237,0.00354451483827943,0.00953284428142714,0.00193431143714572,0.00134978326108703,0.000172390796932311,6.66888962987663e-07,1.80060020006669e-05,5.7352450816939e-05,4.53484494831611e-05,0.0002054018006002,4.13471157052351e-05,1.90063354451484e-05,1.66722240746916e-05,1.76725575191731e-05,5.3351117039013e-06
ilHecDyso1,0.00414761746084638,0.665325891369543,0.306843385538154,0.00713528823725425,0.00752049316894369,0.0058103965344885,0.00139886704431856,0.00132922359213595,0.000175608130623126,3.06564478507164e-05,3.26557814061979e-05,6.59780073308897e-05,5.06497834055315e-05,1.89936687770743e-05,2.26591136287904e-05,6.53115628123959e-05,4.99833388870377e-06,3.99866711096301e-06,1.73275574808397e-05
ilHedSali1,0.00698067310896368,0.703281906031323,0.271908697100966,0.00552549150283239,0.00400333222259247,0.00212262579140287,0.00492035988003999,0.000448850383205598,0.000399200266577807,2.99900033322226e-06,6.69776741086305e-05,0.000102965678107298,4.39853382205931e-05,4.59846717760746e-05,5.03165611462846e-05,1.16627790736421e-05,9.66344551816061e-06,4.99833388870377e-05,2.4325224925025e-05
ilHemAest2,0.00226715522984677,0.801450699533644,0.166879413724184,0.003763491005996,0.0070093271152565,0.00589740173217855,0.0107375083277815,0.00107295136575616,0.000209526982011992,2.33177881412392e-06,2.66489007328448e-05,4.99666888740839e-05,6.06262491672219e-05,0.000276815456362425,2.33177881412392e-05,7.7948034643571e-05,1.33244503664224e-06,8.32778147901399e-05,0.000110259826782145
ilHemChry1,0.00351716094635122,0.878376541152949,0.0978487170943019,0.00264745084971676,0.00418593802065978,0.00608763745418194,0.0059346884371876,0.000735754748417194,0.000302232589136954,8.99700099966678e-06,1.56614461846051e-05,1.59946684438521e-05,0.000127290903032323,7.86404531822726e-05,3.6321226257914e-05,2.13262245918027e-05,1.79940019993336e-05,2.4325224925025e-05,1.73275574808397e-05
ilHerTari1,0.00276748834110593,0.782188874083944,0.159973351099267,0.00324283810792805,0.00710259826782145,0.00590939373750833,0.0371885409726849,0.00113757495003331,0.000153231179213857,1.63224516988674e-05,0.000123251165889407,2.19853431045969e-05,3.53097934710193e-05,6.36242504996669e-05,4.09726848767488e-05,4.33044636908727e-06,7.32844770153231e-06,9.99333777481679e-06,1.29913391072618e-05
ilHesComm1,0.00306597800733089,0.582049650116628,0.389768077307564,0.00734688437187604,0.00948717094301899,0.00531656114628457,0.000977674108630457,0.00134455181606131,0.000161279573475508,1.99933355548151e-05,2.86571142952349e-05,4.33188937020993e-05,4.0653115628124e-05,5.73142285904698e-05,0.000142619126957681,9.09696767744085e-05,3.33222259246918e-06,3.99866711096301e-05,1.53282239253582e-05
ilHipSeme1,0.0026595531843948,0.497395798599533,0.446945981993998,0.0225958652884295,0.0162537512504168,0.0113231077025675,0.00103667889296432,0.00132544181393798,0.000124708236078693,3.00100033344448e-06,1.83394464821607e-05,6.1353784594865e-05,6.33544514838279e-06,9.50316772257419e-05,3.96798932977659e-05,1.83394464821607e-05,1.9673224408136e-05,5.86862287429143e-05,1.86728909636546e-05
ilHofPseu3,0.00216166666666667,0.766833666666667,0.147381666666667,0.00167466666666667,0.002792,0.0651373333333333,0.00242133333333333,0.011053,0.000182333333333333,2.9e-05,3.1e-05,3.3e-05,0.000105,2.06666666666667e-05,8.26666666666667e-05,3.4e-05,0,1.96666666666667e-05,7.33333333333333e-06
ilHydFurc1,0.00368001334668001,0.895377043710377,0.0520106773440107,0.00258158158158158,0.00628328328328328,0.0227744411077744,0.00474240907574241,0.0117987987987988,0.000444110777444111,6.67334000667334e-07,1.7017017017017e-05,2.06873540206874e-05,0.00016016016016016,4.33767100433767e-05,4.43777110443777e-05,1.001001001001e-05,4.004004004004e-06,6.67334000667334e-06,6.67334000667334e-07
ilHydMica1,0.00250733333333333,0.557064333333333,0.397131,0.009605,0.0156873333333333,0.0130376666666667,0.00117,0.00316,0.000359,3.33333333333333e-07,8.33333333333333e-06,5.93333333333333e-05,0.000102333333333333,2.8e-05,5.4e-05,5.33333333333333e-06,6.66666666666667e-07,1.33333333333333e-06,1.86666666666667e-05
