,0,1,2,3,4,5,6,7,8,9,10,11,12
icAdaBipu1.icAdaBipu31,0.004667,0.723293,0.00443633333333333,0.005535,0.0282386666666667,0.233295666666667,0.000264666666666667,0.000131666666666667,4.8e-05,1.03333333333333e-05,3.8e-05,2.93333333333333e-05,1.23333333333333e-05
icAdaBipu1.icAdaBipu32,0.00455422088755422,0.722026026026026,0.00493793793793794,0.00475575575575576,0.029983983983984,0.233292625959293,0.000208208208208208,7.14047380714047e-05,3.7037037037037e-05,4.43777110443777e-05,7.07374040707374e-05,0,1.76843510176843e-05
icAdaBipu1.icAdaBipu33,0.00447733333333333,0.723293,0.00508266666666667,0.00482866666666667,0.0292026666666667,0.232615,0.000264,8.63333333333333e-05,5.7e-05,2.63333333333333e-05,4.63333333333333e-05,1.93333333333333e-05,1.33333333333333e-06
icAdaBipu1.icAdaBipu34,0.00504134711570524,0.723817939313104,0.00475758586195398,0.00462087362454151,0.027351117039013,0.233849949983328,0.000248416138712904,6.66888962987663e-05,3.03434478159386e-05,5.60186728909637e-05,0.000106702234078026,3.06768922974325e-05,2.23407802600867e-05
icAdaBipu1.icAdaBipu36,0.004894,0.724200666666667,0.00446266666666667,0.003808,0.0282706666666667,0.234036,0.000146666666666667,8.76666666666667e-05,2.66666666666667e-05,8e-06,1.7e-05,3.16666666666667e-05,1.03333333333333e-05
icAgoFuli1,0.0220006664445185,0.768974008663779,0.00111996001332889,0.00193502165944685,0.180775741419527,0.0243015661446185,0.000254248583805398,0.000410863045651449,5.6647784071976e-06,4.73175608130623e-05,6.33122292569144e-06,0.000112295901366211,5.63145618127291e-05
icAgrCyan1,0.0217952650883628,0.942159053017673,0.000687229076358786,0.00137012337445815,0.0115615205068356,0.0217119039679893,0.000385461820606869,6.20206735578526e-05,2.33411137045682e-06,2.20073357785929e-05,1.83394464821607e-05,8.03601200400133e-05,0.000144381460486829
icAgrMuri1,0.0107330889703432,0.729293235588137,0.0222272575808064,0.0294741752749084,0.150859046984339,0.0568430523158947,0.000340886371209597,0.000111296234588471,6.4645118293902e-05,1.56614461846051e-05,1.83272242585805e-05,1.16627790736421e-05,7.66411196267911e-06
icAnaMacu3,0.0159956652217406,0.581034344781594,0.00100833611203735,0.00251217072357452,0.0108809603201067,0.38743081027009,0.000183727909303101,0.000864954984994998,6.66888962987663e-06,3.06768922974325e-05,1.53384461487162e-05,2.50083361120373e-05,1.13371123707903e-05
icApoCory1,0.0272144048016005,0.927636878959653,0.00209869956652217,0.00259553184394798,0.0348022674224742,0.00492864288096032,9.36978992997666e-05,0.000122374124708236,0.000195065021673891,0.000108036012004001,5.7352450816939e-05,7.03567855951984e-05,7.66922307435812e-05
icCanRust1,0.213642,0.620815333333333,0.007857,0.0318883333333333,0.054487,0.0709003333333333,0.000262666666666667,8.6e-05,1.03333333333333e-05,4.66666666666667e-06,3e-06,2.36666666666667e-05,1.96666666666667e-05
icCanRust1.icCanRust3,0.210934666666667,0.640272666666667,0.00537066666666667,0.020647,0.0522333333333333,0.070138,0.000253333333333333,6.16666666666667e-05,5.5e-05,1.16666666666667e-05,3.66666666666667e-06,1.36666666666667e-05,4.66666666666667e-06
icCetAura1,0.0158917388407728,0.956371085942705,0.00151299133910726,0.00282678214523651,0.0159790139906729,0.00682544970019987,0.000217188540972685,5.72951365756163e-05,4.33044636908728e-05,7.89473684210526e-05,1.36575616255829e-05,6.62891405729514e-05,0.000116255829447035
icChrOric1,0.00963503163503164,0.60108325008325,0.00575591075591076,0.0143543123543124,0.0587902097902098,0.119136863136863,0.000454878454878455,0.190686646686647,1.66500166500167e-05,2.26440226440226e-05,1.8981018981019e-05,3.92940392940393e-05,5.32800532800533e-06
icCocSept1,0.00467533333333333,0.775270333333333,0.00759566666666667,0.00909166666666667,0.028501,0.174483666666667,0.000178333333333333,5.66666666666667e-05,1.36666666666667e-05,4.53333333333333e-05,3.73333333333333e-05,4e-06,4.7e-05
icCryMora2,0.0100086724482989,0.931788859239493,0.00098032021347565,0.00255770513675784,0.0200897264843229,0.0338525683789193,0.000514009339559706,7.07138092061374e-05,5.27018012008005e-05,5.33689126084056e-05,1.8679119412942e-05,1.23415610406938e-05,3.33555703802535e-07
icElmAene2,0.0115553702468312,0.843056037358239,0.00375750500333556,0.00767444963308873,0.0110343562374917,0.121743495663776,0.000286190793862575,0.000794863242161441,2.80186791194129e-05,3.3689126084056e-05,1.06737825216811e-05,1.20080053368913e-05,1.33422281521014e-05
icHalSede1,0.00771304926764314,0.915222370173102,0.00889380825565912,0.00400233022636485,0.0347190412782956,0.0290838881491345,0.00011884154460719,3.49533954727031e-05,6.52463382157124e-05,1.03195739014647e-05,3.02929427430093e-05,5.09320905459387e-05,5.49267643142477e-05
icHarAxyr1,0.00395371295371295,0.730578088578089,0.0110782550782551,0.0124658674658675,0.0431495171495171,0.19836963036963,0.000147852147852148,0.0001002331002331,1.66500166500167e-05,5.99400599400599e-06,3.996003996004e-06,5.52780552780553e-05,7.49250749250749e-05
icLagHirt1,0.219485495165055,0.571924974991664,0.00112704234744915,0.001594864954985,0.0234871623874625,0.181703567855952,0.000163054351450484,2.50083361120373e-05,6.66888962987663e-07,3.13437812604201e-05,0.000436478826275425,1.76725575191731e-05,2.66755585195065e-06
icLeiSpin1,0.0839229743247749,0.845063687895965,0.00118739579859953,0.00168922974324775,0.0651477159053018,0.00243747915971991,0.000441813937979326,3.33444481493831e-05,0,1.06702234078026e-05,4.76825608536179e-05,6.00200066688896e-06,1.20040013337779e-05
icLepMacu1,0.00748865910607071,0.822788859239493,0.02281754503002,0.0469919946631087,0.093190793862575,0.00460973982655103,0.00186257505003336,0.000192795196797865,3.63575717144763e-05,4.00266844563042e-06,9.00600400266845e-06,7.33822548365577e-06,3.33555703802535e-07
icLocCapr1,0.00727777777777778,0.745615435795076,0.00350998003992016,0.0118902195608782,0.0944870259481038,0.136801729873586,0.000203592814371257,7.18562874251497e-05,4.0585495675316e-05,1.46373918829009e-05,2.49500998003992e-05,1.69660678642715e-05,4.52428476380572e-05
icLocCrat2,0.00368333333333333,0.746924,0.00198766666666667,0.00483466666666667,0.106790333333333,0.135004333333333,0.000385,4.6e-05,2.63333333333333e-05,3.33333333333333e-07,0.000199,6.5e-05,5.4e-05
icMalBipu1,0.0118440519826724,0.864134621792736,0.00336287904031989,0.0073458847050983,0.093916361212929,0.0189363545484838,0.000152949016994335,0.00016427857380873,5.09830056647784e-05,2.73242252582473e-05,4.99833388870377e-05,1.1996001332889e-05,2.33255581472842e-06
icMelMelo1,0.00998499499833278,0.856062020673558,0.00268956318772924,0.00643947982660887,0.120792597532511,0.00372757585861954,0.000122374124708236,4.60153384461487e-05,7.00233411137046e-06,1.80060020006669e-05,7.73591197065689e-05,6.33544514838279e-06,2.66755585195065e-05
icNebBrev1,0.0227741827885257,0.867985323549033,0.00356904603068712,0.00565543695797198,0.097900266844563,0.00171480987324883,0.000239826551034023,7.90527018012008e-05,4.00266844563042e-06,3.00200133422282e-05,1.10073382254837e-05,2.40160106737825e-05,1.30086724482989e-05
icNebSali1,0.0163564290473018,0.92264290473018,0.00234277148567622,0.00399866755496336,0.0521329113924051,0.00194503664223851,0.000421718854097268,0.000106262491672219,6.66222518321119e-07,2.66489007328448e-06,1.99866755496336e-06,2.16522318454364e-05,2.63157894736842e-05
icOcyOlen1,0.00491730576858953,0.934962320773591,0.00623641213737913,0.0329893297765922,0.00973924641547182,0.0107165721907302,6.30210070023341e-05,0.000247082360786929,2.1673891297099e-05,6.23541180393465e-05,3.00100033344448e-06,2.03401133711237e-05,2.13404468156052e-05
icOphArdo1,0.00312266666666667,0.878296666666667,0.002346,0.00515233333333333,0.108551333333333,0.00227333333333333,0.000195666666666667,2.86666666666667e-05,1.3e-05,4.33333333333333e-06,5.33333333333333e-06,0,1.06666666666667e-05
icPhiCogn1,0.0104911637212404,0.875807602534178,0.00242747582527509,0.00880260086695565,0.00651617205735245,0.0956658886295432,0.000208402800933645,4.26808936312104e-05,8.66955651883961e-06,1.13371123707903e-05,7.00233411137046e-06,3.33444481493831e-06,7.66922307435812e-06
icPodAlpi1,0.0159726301735648,0.818966622162884,0.00462249666221629,0.0465076769025367,0.0984616154873164,0.0148895193591455,0.000361148197596796,5.54072096128171e-05,1.66889185580774e-05,5.50734312416555e-05,1.00133511348465e-05,5.57409879839786e-05,2.53671562082777e-05
icPolCerv1,0.0124284761587196,0.766332110703568,0.00684428142714238,0.0176725575191731,0.0361047015671891,0.159951983994665,0.000273424474824942,0.000310770256752251,2.03401133711237e-05,2.53417805935312e-05,1.16705568522841e-05,1.30043347782594e-05,1.13371123707903e-05
icPteMadi1,0.00744122544122544,0.808805860805861,0.0016953046953047,0.00225074925074925,0.175879786879787,0.00282817182817183,0.00046020646020646,8.65800865800866e-05,6.66000666000666e-06,3.03030303030303e-05,7.99200799200799e-06,0.000283716283716284,0.000223443223443223
icPteMadi1.icPteMadi3,0.008128,0.812431333333333,0.00149066666666667,0.001956,0.171396666666667,0.003128,0.000930666666666667,0.000115666666666667,2.66666666666667e-06,7.66666666666667e-06,1.2e-05,0.000160666666666667,0.00024
icPyrSerr1,0.20656647784072,0.66123458847051,0.00136954348550483,0.0024645118293902,0.0184168610463179,0.108521826057981,0.00120493168943685,7.13095634788404e-05,2.53248917027657e-05,3.59880039986671e-05,1.39953348883705e-05,1.89936687770743e-05,5.56481172942353e-05
icRhaFulv1,0.258927024325225,0.598065978007331,0.0148373875374875,0.054950016661113,0.0402422525824725,0.0322275908030656,0.000580806397867378,7.73075641452849e-05,4.39853382205931e-05,4.99833388870377e-06,1.66611129623459e-06,1.79940019993336e-05,2.29923358880373e-05
icSilAtra2,0.0138530979347102,0.885110592938041,0.00146069287141905,0.00232311792138574,0.0826175882744837,0.0142931379080613,3.39773484343771e-05,5.06329113924051e-05,8.56095936042638e-05,5.02998001332445e-05,7.66155896069287e-06,6.32911392405063e-05,5.02998001332445e-05
idAcrOrbc1,0.0277114743162108,0.908305537024683,0.00941360907271514,0.0119569713142095,0.0391280853902602,0.00310306871247498,0.000134422948632422,9.50633755837225e-05,6.77118078719146e-05,3.96931287525017e-05,6.6711140760507e-07,3.66911274182789e-05,7.00466977985324e-06
idBacElon1,0.0238643785404865,0.923751749416861,0.00426824391869377,0.00509430189936688,0.0251216261246251,0.0170176607797401,0.000456514495168277,0.00020759746751083,7.43085638120626e-05,0.000108630456514495,6.66444518493835e-07,2.19926691102966e-05,1.2329223592136e-05
idBelPand1,0.0288251001335113,0.840620827770361,0.00119592790387183,0.00260146862483311,0.111049399198932,0.0151945927903872,0.00010347129506008,0.000105140186915888,1.90253671562083e-05,9.11214953271028e-05,2.33644859813084e-05,0.000164552736982644,6.00801068090788e-06
idBerChal2,0.0166492164054685,0.907186728909637,0.00156652217405802,0.00231677225741914,0.064000666888963,0.0075081693897966,0.000530843614538179,6.73557852617539e-05,1.10036678892964e-05,4.96832277425809e-05,6.10203401133711e-05,1.23374458152718e-05,3.96798932977659e-05
idBibMarc1,0.00552117372457486,0.729025008336112,0.00321540513504501,0.00428176058686229,0.253857619206402,0.00362387462487496,7.9026342114038e-05,5.86862287429143e-05,1.90063354451484e-05,4.16805601867289e-05,2.10070023341114e-05,0.000225075025008336,3.06768922974325e-05
idBleFall4,0.00780366666666667,0.929328333333333,0.00239,0.00423566666666667,0.043781,0.0119246666666667,7.9e-05,0.000272666666666667,7.33333333333333e-06,1.6e-05,4.66666666666667e-06,0.000115666666666667,4.13333333333333e-05
idBomDisc1,0.0292655781406198,0.778719093635455,0.00129090303232256,0.0024381872709097,0.0145814728423859,0.0435221592802399,0.129831389536821,0.000275241586137954,5.33155614795068e-06,3.39886704431856e-05,2.33255581472842e-06,2.06597800733089e-05,1.36621126291236e-05
idBomMajo1,0.018661892071952,0.832050632911392,0.00369720186542305,0.00860326449033977,0.0190612924716855,0.0324060626249167,0.0852495003331113,0.000137908061292472,5.02998001332445e-05,1.33244503664224e-05,9.99333777481679e-06,4.33044636908728e-05,1.53231179213857e-05
idBraLaph1,0.00773466666666667,0.918914,0.00920666666666667,0.0226413333333333,0.0370906666666667,0.00374566666666667,0.000174,0.000361666666666667,2.1e-05,1.03333333333333e-05,4.2e-05,2.83333333333333e-05,2.96666666666667e-05
idCalVomi1,0.00631843947982661,0.882179726575525,0.00176958986328776,0.00245048349449817,0.103224074691564,0.00306068689563188,0.000688562854284762,5.40180060020007e-05,2.26742247415805e-05,3.66788929643214e-05,3.43447815938646e-05,7.60253417805935e-05,8.46948982994331e-05
idCheImpr3,0.0156184605131623,0.937189270243252,0.00530923025658114,0.00719660113295568,0.0277267577474175,0.0065354881706098,0.000128957014328557,0.000232255914695102,6.99766744418527e-06,1.59946684438521e-05,3.29890036654449e-05,6.33122292569144e-06,6.66444518493835e-07
idChePaga1,0.0173111037012337,0.929740246748916,0.00962820940313438,0.00999099699899967,0.0251040346782261,0.0076538846282094,0.000153384461487162,0.000217405801933978,5.03501167055685e-05,1.66722240746916e-05,3.10103367789263e-05,9.33644548182728e-05,9.33644548182728e-06
idCheUrba1,0.017172,0.941965333333333,0.004584,0.00717966666666667,0.0273536666666667,0.00113666666666667,0.000293333333333333,0.000184333333333333,4.26666666666667e-05,2.03333333333333e-05,8.66666666666667e-06,5.16666666666667e-05,7.66666666666667e-06
idCheVern2,0.0167837837837838,0.913633299966633,0.00603737070403737,0.0119803136469803,0.0493476810143477,0.0019285952619286,0.000133466800133467,3.87053720387054e-05,1.6016016016016e-05,3.37003670337004e-05,1.23456790123457e-05,1.23456790123457e-05,4.23757090423757e-05
idCheVulp2,0.0211588940706196,0.936880746169221,0.00290073284477015,0.00380479680213191,0.0335579613590939,0.00143770819453698,0.00013124583610926,4.23051299133911e-05,4.39706862091939e-05,2.26515656229181e-05,5.66289140572951e-06,1.33244503664224e-06,1.19920053297801e-05
idChrBici1,0.0160970647098065,0.938637424949967,0.00339693128752502,0.00811307538358906,0.0224943295530354,0.0108695797198132,0.0001447631754503,0.000202134756504336,2.26817878585724e-05,3.00200133422282e-06,9.67311541027352e-06,5.33689126084056e-06,4.00266844563042e-06
idCisGlob1,0.0200923641213738,0.9411027009003,0.0017515838612871,0.00295031677225742,0.0135908636212071,0.019812270756919,0.000484494831610537,7.7025675225075e-05,2.30076692230744e-05,3.53451150383461e-05,2.1673891297099e-05,4.30143381127042e-05,1.53384461487162e-05
idCluTigr1,0.0152038640906063,0.825655896069287,0.00493704197201865,0.00631179213857428,0.145970686209194,0.0010599600266489,0.000542971352431712,9.96002664890073e-05,6.49566955363091e-05,2.29846768820786e-05,1.26582278481013e-05,5.96269153897402e-05,5.79613590939374e-05
idCoePili4,0.050148,0.679911,0.015113,0.005755,0.244712333333333,0.00335866666666667,0.000431666666666667,4.5e-05,2.43333333333333e-05,1.03333333333333e-05,6.66666666666667e-07,0.000207666666666667,0.000282333333333333
idCorMarg1,0.0198640906062625,0.913352431712192,0.00127714856762159,0.00186542305129913,0.0587638241172552,0.00437908061292472,0.000325449700199867,6.29580279813458e-05,4.99666888740839e-06,8.32778147901399e-06,6.62891405729514e-05,1.23251165889407e-05,1.76548967355097e-05
idCriBerb1,0.0140803065644785,0.934709763412196,0.00540986337887371,0.01088937020993,0.0245061646117961,0.00884805064978341,0.000213595468177274,0.00117394201932689,8.59713428857048e-05,1.5994668443852e-05,1.33288903698767e-06,5.03165611462846e-05,1.53282239253582e-05
idDasAlbo1,0.0171224149432955,0.950782521681121,0.00487525016677785,0.00490026684456304,0.0204262841894596,0.00136090727151434,0.000194462975316878,0.000161107404936624,2.46831220813876e-05,1.56771180787191e-05,1.06737825216811e-05,3.73582388258839e-05,8.83922615076718e-05
idEpiBalt1,0.028154,0.925923,0.00503933333333333,0.00452166666666667,0.0236443333333333,0.0120453333333333,0.000432666666666667,0.000132333333333333,0,3.93333333333333e-05,1.3e-05,3.86666666666667e-05,1.63333333333333e-05
idEpiEuco1,0.022568,0.923638,0.00429666666666667,0.00786166666666667,0.0191223333333333,0.0220686666666667,0.000274666666666667,0.000108,4.66666666666667e-06,0,5.66666666666667e-06,3.03333333333333e-05,2.13333333333333e-05
idEpiGros1,0.0191103333333333,0.952575333333333,0.00348033333333333,0.00476,0.0167046666666667,0.00258666666666667,0.000416666666666667,0.000285666666666667,1.3e-05,1.46666666666667e-05,2.13333333333333e-05,2.96666666666667e-05,1.66666666666667e-06
idEpiSucc1,0.0263474632843792,0.920105140186916,0.00323464619492657,0.00386748998664887,0.0451214953271028,0.00101335113484646,0.000190253671562083,3.93858477970628e-05,5.34045393858478e-06,4.27236315086782e-05,1.80240320427236e-05,9.67957276368491e-06,5.00667556742323e-06
idEriArbu1,0.0147359119706569,0.865285428476159,0.00187962654218073,0.00351050350116706,0.0988809603201067,0.0153094364788263,0.000140380126708903,7.10236745581861e-05,3.86795598532844e-05,3.90130043347783e-05,1.73391130376792e-05,3.30110036678893e-05,5.86862287429143e-05
idEriPert2,0.0103158947017661,0.79533188937021,0.00197634121959347,0.00301332889036988,0.166387204265245,0.0225658113962013,0.000190936354548484,3.6654448517161e-05,5.03165611462846e-05,4.26524491836055e-05,5.19826724425192e-05,2.13262245918027e-05,1.56614461846051e-05
idEriSepu1,0.0165944685104965,0.908016994335222,0.00500099966677774,0.00463078973675442,0.04938053982006,0.0157304231922692,0.000100966344551816,0.000452182605798067,2.39920026657781e-05,9.3302232589137e-06,7.66411196267911e-06,1.46617794068644e-05,3.69876707764079e-05
idEriTena2,0.00833555481506165,0.825512495834722,0.00261612795734755,0.00416661112962346,0.152215928023992,0.00668910363212263,0.000143618793735422,0.000141952682439187,2.26591136287904e-05,3.49883372209264e-05,3.53215594801733e-05,6.8643785404865e-05,1.69943352215928e-05
idEupCoro1,0.0178750416527824,0.923979673442186,0.00622492502499167,0.00617894035321559,0.0255591469510163,0.0196407864045318,0.000208263912029324,0.000148617127624125,9.59680106631123e-05,2.19926691102966e-05,3.53215594801733e-05,8.33055648117294e-06,2.29923358880373e-05
idEupLati1,0.02207,0.937861333333333,0.00319366666666667,0.00637433333333333,0.0214783333333333,0.00856033333333333,0.000267,8e-05,6.66666666666667e-05,2.66666666666667e-05,4.66666666666667e-06,1.6e-05,1e-06
idGymRotn1,0.0142817182817183,0.956895770895771,0.00231834831834832,0.00309157509157509,0.0141688311688312,0.00875424575424576,0.000281052281052281,0.000110889110889111,1.0989010989011e-05,1.43190143190143e-05,3.8961038961039e-05,1.63170163170163e-05,1.6983016983017e-05
idLeuLate1,0.030758252750917,0.938353784594865,0.00568022674224742,0.00357419139713238,0.0179646548849617,0.00183394464821607,0.00011403801267089,0.00153217739246415,1.83394464821607e-05,1.16705568522841e-05,3.1677225741914e-05,0.000119039679893298,8.00266755585195e-06
idLypDubi1,0.0234903333333333,0.936034666666667,0.00136366666666667,0.001516,0.0357253333333333,0.00130066666666667,9.23333333333333e-05,5.56666666666667e-05,3.33333333333333e-06,3.53333333333333e-05,7.73333333333333e-05,0.000130333333333333,0.000175
idMacAtri3,0.0424751583861287,0.935166055351784,0.00117505835278426,0.00206868956318773,0.0173674558186062,0.00103467822607536,0.000535511837279093,7.96932310770257e-05,1.13371123707903e-05,1.23374458152718e-05,3.93464488162721e-05,3.33444481493831e-05,1.33377792597533e-06
idMelAuri2,0.023253164556962,0.928008994003997,0.00683510992671552,0.00636875416389074,0.0247431712191872,0.0103231179213857,0.000236508994003997,0.000144903397734843,1.69886742171885e-05,2.19853431045969e-05,3.3311125916056e-07,3.86409060626249e-05,8.32778147901399e-06
idMelMell2,0.0198964023984011,0.931741838774151,0.003572618254497,0.00477714856762159,0.0374533644237175,0.00178314457028648,0.000317121918720853,0.000177548301132578,1.99866755496336e-06,3.0979347101932e-05,2.56495669553631e-05,2.46502331778814e-05,0.000197534976682212
idMyaFlor2,0.0101003667889296,0.847419139713238,0.0046808936312104,0.00905868622874292,0.108670890296766,0.0196322107369123,0.000178726242080694,0.00011837279093031,8.33611203734578e-06,5.90196732244081e-05,2.33411137045682e-05,2.7675891963988e-05,2.23407802600867e-05
idMyoTess1,0.0223220113220113,0.927149517149517,0.00103696303696304,0.00106626706626707,0.0416370296370296,0.00568065268065268,0.000787212787212787,1.6983016983017e-05,3.2967032967033e-05,3.82950382950383e-05,8.82450882450882e-05,5.79420579420579e-05,8.59140859140859e-05
idNemNigr1,0.0140133155792277,0.932941078561917,0.00173934753661784,0.00320772303595206,0.0457859520639148,0.00182323568575233,0.000176098535286285,0.000114513981358189,1.19840213049268e-05,4.89347536617843e-05,5.79227696404794e-05,5.42609853528629e-05,2.56324900133156e-05
idNeoCyan1,0.0138511488511489,0.961594405594406,0.000879120879120879,0.0014012654012654,0.019949716949717,0.00167199467199467,0.000283716283716284,5.12820512820513e-05,4.66200466200466e-06,3.66300366300366e-06,4.5954045954046e-05,0.000214785214785215,4.82850482850483e-05
idNeoInte1,0.0175149800266312,0.950897802929427,0.00219340878828229,0.00250532623169108,0.0178678428761651,0.00516810918774967,0.000176098535286285,0.00362816245006658,1.03195739014647e-05,7.98934753661784e-06,3.3288948069241e-07,1.56458055925433e-05,1.39813581890812e-05
idNepAppe1,0.0154781593864622,0.857116372124041,0.00365721907302434,0.00628576192064021,0.114554184728243,0.00232677559186395,0.000393464488162721,5.3351117039013e-05,6.00200066688896e-06,2.00066688896299e-06,5.60186728909637e-05,2.60086695565188e-05,4.46815605201734e-05
idNepFlae1,0.011940686437854,0.82834955014995,0.00263345551482839,0.00459813395534822,0.148338553815395,0.0036647784071976,0.000322559146951016,3.93202265911363e-05,1.16627790736421e-05,6.99766744418527e-06,3.36554481839387e-05,4.23192269243585e-05,1.83272242585805e-05
idNepScut1,0.0166526806526807,0.921987678987679,0.00355244755244755,0.00462703962703963,0.0493669663669664,0.00342324342324342,0.000128871128871129,5.59440559440559e-05,4.1958041958042e-05,7.42590742590743e-05,2.7972027972028e-05,4.995004995005e-05,1.0989010989011e-05
idNowFero1,0.0237215738579526,0.898162387462487,0.00293131043681227,0.00362787595865288,0.0692654218072691,0.0017729243081027,0.000346782260753585,7.26908969656552e-05,2.70090030010003e-05,9.33644548182728e-06,1.43381127042347e-05,3.00100033344448e-06,4.53484494831611e-05
idPheCory1,0.0183752501667779,0.932873582388259,0.0040787191460974,0.00576684456304203,0.036295530353569,0.00216410940627085,0.000138425617078052,0.000193128752501668,1.4342895263509e-05,1.30086724482989e-05,1.33422281521014e-06,7.33822548365577e-05,1.23415610406938e-05
idPhyMeln1,0.0210246748916305,0.938263754584862,0.00157685895298433,0.00295231743914638,0.0221287095698566,0.0134528176058686,0.000447149049683228,4.63487829276425e-05,1.03367789263088e-05,1.10036678892964e-05,3.23441147049016e-05,2.70090030010003e-05,2.66755585195065e-05
idPlaAlba1,0.0217113333333333,0.928208666666667,0.0101283333333333,0.0109153333333333,0.0252176666666667,0.00312533333333333,0.000371333333333333,0.000190666666666667,4.3e-05,3.76666666666667e-05,1.16666666666667e-05,1.7e-05,2.2e-05
idPlaAlba1.idPlaAlba3,0.062475016655563,0.786655562958028,0.04559127248501,0.0116295802798135,0.0834193870752831,0.00877015323117921,0.000591938707528314,8.69420386409061e-05,5.99600266489007e-06,0,5.12991339107262e-05,2.93137908061292e-05,0.000693537641572285
idPlaAlba1.idPlaAlba4,0.0216861896838602,0.931250915141431,0.00750149750415973,0.00835640599001664,0.0269374376039933,0.00375640599001664,0.000285191347753744,0.00011414309484193,3.59400998336106e-05,1.36439267886855e-05,1.99667221297837e-06,8.6522462562396e-06,5.15806988352745e-05
idPoeNobi2,0.0122667332667333,0.931548118548119,0.00162703962703963,0.00171561771561772,0.0471085581085581,0.00485081585081585,0.0006003996003996,0.000164169164169164,3.52980352980353e-05,5.99400599400599e-06,1.66500166500167e-06,3.8961038961039e-05,3.66300366300366e-05
idPolAmen1,0.0229020652898068,0.913286808794137,0.00149533644237175,0.00178481012658228,0.0585899400399734,0.00149700199866755,0.000132578281145903,0.000109926715522985,5.32978014656895e-06,1.46568954030646e-05,9.69353764157228e-05,7.46169220519654e-05,9.99333777481679e-06
idPolAngu1,0.0244001331557923,0.911714713715047,0.00234986684420772,0.00290645805592543,0.0566597869507324,0.00105892143808256,9.35419440745672e-05,0.000630492676431425,9.65379494007989e-06,2.26364846870839e-05,9.05459387483355e-05,4.32756324900133e-05,1.99733688415446e-05
idPolDomi1,0.00735098235098235,0.749432234432234,0.00198101898101898,0.00257542457542458,0.237136197136197,0.00104628704628705,0.000144522144522145,2.997002997003e-05,5.49450549450549e-05,2.66400266400266e-06,0.000108891108891109,9.49050949050949e-05,4.1958041958042e-05
idProAzur1,0.0131192538307795,0.859582944703531,0.00225849433710859,0.00458994003997335,0.118024983344437,0.00152598267821452,0.000700866089273817,5.89606928714191e-05,2.66489007328448e-06,1.19920053297801e-05,5.49633577614923e-05,6.62891405729514e-05,2.66489007328448e-06
idRhiCamp1,0.0154101367122374,0.916888962987663,0.00368322774258086,0.00331843947982661,0.0585598532844281,0.00134278092697566,9.96998999666556e-05,0.00049783261087029,6.20206735578526e-05,4.00133377792598e-05,1.9673224408136e-05,6.86895631877292e-05,8.66955651883961e-06
idSarCaer1,0.00516605535178393,0.837857285761921,0.00363354451483828,0.00427942647549183,0.136895965321774,0.0114534844948316,0.000528176058686229,6.56885628542848e-05,1.03367789263088e-05,4.86828942980994e-05,8.00266755585195e-06,3.96798932977659e-05,1.36712237412471e-05
idSarRose1,0.00519866666666667,0.835385666666667,0.00510333333333333,0.005685,0.145499333333333,0.00263966666666667,0.000209666666666667,0.000174,2.4e-05,8.66666666666667e-06,1.96666666666667e-05,4.66666666666667e-06,4.76666666666667e-05
idSarSubv1,0.00501367122374125,0.834661887295765,0.00378259419806602,0.00671957319106369,0.14715838612871,0.00212237412470824,0.000243414471490497,5.70190063354451e-05,5.26842280760253e-05,2.50083361120373e-05,3.10103367789263e-05,9.13637879293098e-05,4.10136712237412e-05
idSarVari1,0.00503833333333333,0.839916,0.00441833333333333,0.00619233333333333,0.141283333333333,0.002618,0.000402,3.13333333333333e-05,5.66666666666667e-06,1.86666666666667e-05,3.93333333333333e-05,1.63333333333333e-05,2.03333333333333e-05
idScaPyra1,0.0203266733266733,0.92429637029637,0.00959040959040959,0.00824642024642025,0.0286406926406926,0.00848518148518148,0.000293040293040293,5.66100566100566e-05,1.66500166500167e-06,3.16350316350316e-05,2.56410256410256e-05,1.33200133200133e-06,4.32900432900433e-06
idSicFerr1,0.0201089636787737,0.934569476841053,0.00328290569810063,0.00399733422192602,0.0288957014328557,0.00841819393535488,0.000415528157280906,0.000191602799066978,2.33255581472842e-06,3.99866711096301e-06,5.79806731089637e-05,4.33188937020993e-06,5.16494501832722e-05
idSphTaen1,0.0165508163945352,0.932723758747084,0.012194268577141,0.0104151949350217,0.0256837720759747,0.00122859046984339,0.000144285238253915,0.000911696101299567,2.99900033322226e-05,5.99800066644452e-06,1.1996001332889e-05,4.76507830723092e-05,5.19826724425192e-05
idStoLuna1,0.0173901300433478,0.940360786928976,0.00266622207402468,0.00398032677559186,0.0317455818606202,0.00298332777592531,0.000452150716905635,0.000228409469823274,5.10170056685562e-05,2.30076692230744e-05,2.13404468156052e-05,4.33477825941981e-05,5.43514504834945e-05
idSuiVari3,0.020524,0.929246,0.000658666666666667,0.001355,0.031887,0.0127843333333333,0.00333433333333333,0.000161,6.66666666666667e-07,3.33333333333333e-07,1.76666666666667e-05,2.36666666666667e-05,7.33333333333333e-06
idSyrPipi1,0.010477,0.958553,0.00230533333333333,0.003424,0.0179893333333333,0.006924,0.000221333333333333,5.13333333333333e-05,3.43333333333333e-05,0,1.06666666666667e-05,2.33333333333333e-06,7.33333333333333e-06
